"city","census_tract","ses_percentile","ses_score","pop_black","pop_female","pop_native_american","pop_non_citizen","pop_snap","pop_pacific_islander","avg_edu","median_income","median_rent","unemployed_percentage","percent_poverty_150"
"Pittsburgh",6037127520,95,2.83961628807274,-0.428635267195655,-0.297046521106435,-0.0417088112225717,1.64337097024663,1.16141102987423,-0.547302736084111,-1.42529550489617,-0.531440518475603,-0.799419121873391,0.761899796696339,1.18431542157968
"Pittsburgh",6037127603,88,2.33098470089951,-0.554579250102074,0.467355606296434,-0.424807733802849,0.510583393358378,1.76452151090275,-0.298254999369451,-0.590053573667824,-0.409643218032868,-0.54097474615302,1.33119316102235,1.40633261091694
"Pittsburgh",6037127604,73,1.43232407441682,-0.346329516705255,-0.28677335552657,-0.29218379658054,0.707524950733037,0.242095447373462,-0.547302736084111,-0.396734627417638,-0.502997491343973,-0.679560860669741,0.48376810798262,0.787375873289175
"Pittsburgh",6037127605,86,2.2318999533361,-0.62117036747066,-0.642195612474628,-0.586360612434569,0.909803374098951,1.58994096266708,-0.547302736084111,-0.695391617514629,-0.522378056855928,-0.185145533204682,0.85114100360985,1.38341869555707
"Pittsburgh",6037127606,49,0.193560885632902,-0.361342891645514,1.0538157656335,0.287382364194946,-0.251649390662148,0.34146360941312,-0.547302736084111,-0.189416947819349,-0.348553491813495,-0.436098767599825,-0.451443987011524,-0.340112504943943
"Pittsburgh",6037127711,52,0.36953902204076,0.211255204436215,-1.02749872901313,-0.501989576427706,-0.165653447361045,0.357243242781247,-0.547302736084111,0.138182868951612,-0.137223438019759,-0.321858862390096,0.772362815719257,-0.15875152724119
"Pittsburgh",6037127712,61,0.88825238643177,-0.173721982107126,-0.969330350823008,-0.516922375966261,0.134987128391048,0.177378068362924,-0.547302736084111,-0.0716092935955116,-0.472862076801441,-0.604649447417459,-0.273750369753808,0.569318648385556
"Pittsburgh",6037127803,72,1.41367912304171,-0.439809770114658,0.395740174650561,-0.267169643032242,0.178481658450823,0.910223234302501,-0.547302736084111,-0.382923718705102,-0.736656140333173,-0.353696213022316,-0.185854221256533,0.978206372730203
"Pittsburgh",6037127804,59,0.795869180629414,-0.295608862652362,0.222484640091485,-0.34099731586742,0.959077926469297,0.255225483553271,0.0116648545661762,0.0546922487581165,-0.337416490786907,-0.45857219157551,0.607942882603814,0.0922565588082161
"Pittsburgh",6037127805,66,1.16039502210976,-0.148138616283554,0.515372014525849,-0.586360612434569,1.06833253787984,0.221656312657667,0.66328201318631,-0.790526612520334,-0.489512985199036,-0.66083300735667,-0.0884304700075895,-0.0976950012312061
"Pittsburgh",6037127806,81,1.91105735303416,-0.320950262169664,-0.969400917444365,-0.261899771959207,1.09739477011591,0.430830873244885,-0.547302736084111,-0.49019134322518,-0.575660963728232,-0.788182409885549,0.158276889220732,1.08953744668269
